1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,1,1,2,135000,0,1,1,1,-15761,-3173,4,4
1,0,1,1,211500,3,1,0,1,-16212,-7099,7,3
1,0,1,1,211500,3,1,0,1,-16212,-7099,7,3
0,1,1,0,360000,1,1,1,1,-16670,-5364,1,2
0,1,1,0,360000,1,1,1,1,-16670,-5364,1,2
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,2,126000,1,0,1,1,-12411,-1773,5,4
1,0,1,0,315000,2,1,3,1,-20186,365243,0,1
1,0,1,0,247500,1,0,3,0,-17016,-1347,7,1
1,0,1,0,247500,1,0,3,0,-17016,-1347,7,1
1,0,1,0,247500,1,0,3,0,-17016,-1347,7,1
1,0,1,0,247500,1,0,3,0,-17016,-1347,7,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,1,0,297000,1,1,2,0,-15519,-3234,4,1
1,0,0,0,157500,1,0,1,1,-13642,-4846,8,2
1,0,0,0,157500,1,0,1,1,-13642,-4846,8,2
1,0,0,0,157500,1,0,1,1,-13642,-4846,8,2
1,0,0,0,157500,1,0,1,1,-13642,-4846,8,2
1,0,0,0,157500,1,0,1,1,-13642,-4846,8,2
0,0,1,0,135000,0,1,1,1,-15484,-1408,6,2
0,0,1,0,135000,0,1,1,1,-15484,-1408,6,2
0,0,1,0,135000,0,1,1,1,-15484,-1408,6,2
0,0,1,0,135000,0,1,1,1,-15484,-1408,6,2
0,0,1,1,225000,0,1,1,1,-10321,-2808,0,3
0,0,1,1,225000,0,1,1,1,-10321,-2808,0,3
0,0,1,1,225000,0,1,1,1,-10321,-2808,0,3
0,0,1,1,225000,0,1,1,1,-10321,-2808,0,3
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
1,1,1,0,135000,0,1,1,1,-17785,-1712,4,2
0,0,1,0,157500,0,1,1,1,-16027,-889,0,2
0,0,1,0,157500,0,1,1,1,-16027,-889,0,2
0,0,1,0,157500,0,1,1,1,-16027,-889,0,2
0,0,1,0,157500,0,1,1,1,-16027,-889,0,2
1,0,1,0,112500,2,1,1,1,-22319,365243,0,2
1,0,1,0,112500,2,1,1,1,-22319,365243,0,2
1,0,1,0,112500,2,1,1,1,-22319,365243,0,2
1,0,1,0,112500,2,1,1,1,-22319,365243,0,2
1,0,1,0,112500,2,1,1,1,-22319,365243,0,2
1,0,1,0,112500,2,1,1,1,-22319,365243,0,2
1,0,1,0,112500,2,1,1,1,-22319,365243,0,2
0,1,1,0,112500,3,1,1,1,-20874,-2381,6,2
0,1,1,0,112500,3,1,1,1,-20874,-2381,6,2
0,1,1,0,112500,3,1,1,1,-20874,-2381,6,2
0,1,1,0,112500,3,1,1,1,-20874,-2381,6,2
0,1,1,0,112500,3,1,1,1,-20874,-2381,6,2
0,1,1,0,112500,3,1,1,1,-20874,-2381,6,2
0,1,1,0,112500,3,1,1,1,-20874,-2381,6,2
1,1,1,0,270000,0,1,3,1,-16582,-1194,9,1
1,1,1,0,270000,0,1,3,1,-16582,-1194,9,1
1,1,1,0,270000,0,1,3,1,-16582,-1194,9,1
1,1,1,0,270000,0,1,3,1,-16582,-1194,9,1
1,1,1,0,270000,0,1,3,1,-16582,-1194,9,1
1,1,1,0,270000,0,1,3,1,-16582,-1194,9,1
1,1,1,0,270000,0,1,3,1,-16582,-1194,9,1
1,1,1,0,270000,0,0,1,1,-10628,-828,5,2
1,1,1,0,270000,0,0,1,1,-10628,-828,5,2
0,1,1,0,157500,0,1,1,1,-9927,-828,6,2
0,1,1,0,157500,0,1,1,1,-9927,-828,6,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
0,0,1,0,166500,0,1,1,1,-18926,-6276,4,2
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,0,1,2,216000,3,0,1,1,-15444,-3112,0,4
1,1,1,0,270000,1,1,1,1,-19861,-10843,4,2
1,1,1,0,270000,1,1,1,1,-19861,-10843,4,2
1,1,1,0,225000,1,1,1,1,-14450,-2777,4,2
1,1,1,0,225000,1,1,1,1,-14450,-2777,4,2
1,0,1,0,315000,0,1,2,1,-10554,-1194,3,1
1,0,1,0,315000,0,1,2,1,-10554,-1194,3,1
1,0,1,0,315000,0,1,2,1,-10554,-1194,3,1
1,0,0,0,255150,2,2,0,0,-18682,365243,0,2
1,0,0,0,255150,2,2,0,0,-18682,365243,0,2
1,0,0,0,255150,2,2,0,0,-18682,365243,0,2
1,0,0,0,255150,2,2,0,0,-18682,365243,0,2
1,0,0,0,255150,2,2,0,0,-18682,365243,0,2
1,0,0,0,255150,2,2,0,0,-18682,365243,0,2
1,0,1,2,157500,0,1,2,1,-14326,-555,7,3
1,0,1,2,157500,0,1,2,1,-14326,-555,7,3
1,0,1,0,148500,0,0,1,1,-17641,-889,7,2
1,0,1,0,148500,0,0,1,1,-17641,-889,7,2
1,0,1,0,148500,0,0,1,1,-17641,-889,7,2
1,0,1,0,148500,0,0,1,1,-17641,-889,7,2
1,0,1,0,148500,0,0,1,1,-17641,-889,7,2
1,0,1,0,148500,0,0,1,1,-17641,-889,7,2
1,0,1,0,148500,0,0,1,1,-17641,-889,7,2
1,0,1,2,202500,0,0,1,1,-10997,-2289,7,4
1,0,1,2,202500,0,0,1,1,-10997,-2289,7,4
1,0,1,2,202500,0,0,1,1,-10997,-2289,7,4
1,0,1,2,202500,0,0,1,1,-10997,-2289,7,4
1,0,1,2,202500,0,0,1,1,-10997,-2289,7,4
0,0,1,0,202500,0,1,2,1,-8861,-889,6,1
0,0,1,0,202500,0,1,2,1,-8861,-889,6,1
1,1,1,0,112500,1,1,2,1,-7489,-797,10,1
1,0,1,0,94500,2,0,1,1,-22331,365243,0,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
0,1,1,0,315000,0,1,0,1,-10450,-2077,2,2
1,1,1,0,270000,1,2,0,4,-10264,-3173,8,2
1,1,1,0,270000,1,2,0,4,-10264,-3173,8,2
1,1,1,0,270000,1,2,0,4,-10264,-3173,8,2
1,1,1,1,450000,3,0,1,1,-17726,-708,7,3
1,1,1,1,450000,3,0,1,1,-17726,-708,7,3
0,0,1,1,180000,0,1,1,2,-14122,-1286,6,3
1,0,1,0,112500,0,0,0,1,-10064,-3173,4,2
1,0,1,0,112500,0,0,0,1,-10064,-3173,4,2
1,0,1,0,112500,0,0,0,1,-10064,-3173,4,2
0,0,1,0,90000,0,1,1,1,-20531,-5730,6,2
0,0,1,0,90000,0,1,1,1,-20531,-5730,6,2
0,0,1,0,90000,0,1,1,1,-20531,-5730,6,2
0,0,1,0,90000,0,1,1,1,-20531,-5730,6,2
0,1,0,2,202500,1,0,1,1,-14730,-2989,4,4
0,1,0,2,202500,1,0,1,1,-14730,-2989,4,4
0,1,0,2,202500,1,0,1,1,-14730,-2989,4,4
0,1,0,2,202500,1,0,1,1,-14730,-2989,4,4
0,1,1,0,247500,0,1,1,1,-12628,-4025,6,2
0,1,1,1,765000,0,0,1,1,-12197,-1194,5,3
0,1,1,1,765000,0,0,1,1,-12197,-1194,5,3
0,1,1,1,765000,0,0,1,1,-12197,-1194,5,3
0,1,1,1,765000,0,0,1,1,-12197,-1194,5,3
1,0,1,1,270000,1,1,1,1,-13679,-4391,3,3
1,0,1,1,270000,1,1,1,1,-13679,-4391,3,3
1,0,1,1,270000,1,1,1,1,-13679,-4391,3,3
1,0,1,0,315000,0,0,3,1,-13271,-555,5,1
1,0,1,0,315000,0,0,3,1,-13271,-555,5,1
0,1,1,2,157500,0,1,1,2,-12859,-4056,6,4
0,1,1,2,157500,0,1,1,2,-12859,-4056,6,4
0,1,1,2,157500,0,1,1,2,-12859,-4056,6,4
0,1,1,2,157500,0,1,1,2,-12859,-4056,6,4
0,1,1,2,157500,0,1,1,2,-12859,-4056,6,4
0,0,1,0,360000,1,1,1,1,-15321,-2747,1,2
0,0,1,0,360000,1,1,1,1,-15321,-2747,1,2
1,0,1,0,112500,1,0,1,1,-8842,-312,8,2
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
1,0,0,0,157500,1,0,3,2,-15737,-432,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
0,0,1,0,382500,2,1,3,1,-21673,365243,0,1
1,0,0,0,135000,0,1,0,1,-9657,-1560,5,2
1,0,0,0,135000,0,1,0,1,-9657,-1560,5,2
0,1,0,0,225000,2,1,0,1,-18289,365243,0,2
0,1,0,0,225000,2,1,0,1,-18289,365243,0,2
0,1,0,0,315000,0,0,1,1,-15825,-3720,5,2
0,1,0,0,315000,0,0,1,1,-15825,-3720,5,2
0,1,0,0,315000,0,0,1,1,-15825,-3720,5,2
0,1,0,0,315000,0,0,1,1,-15825,-3720,5,2
0,1,0,0,315000,0,0,1,1,-15825,-3720,5,2
0,1,0,0,315000,0,0,1,1,-15825,-3720,5,2
0,1,0,0,315000,0,0,1,1,-15825,-3720,5,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,180000,0,1,1,1,-19575,-2901,2,2
1,0,0,0,157500,0,1,1,1,-12915,-3174,2,2
1,0,0,0,157500,0,1,1,1,-12915,-3174,2,2
1,0,0,0,157500,0,1,1,1,-12915,-3174,2,2
1,0,0,0,157500,0,1,1,1,-12915,-3174,2,2
1,0,0,0,157500,0,1,1,1,-12915,-3174,2,2
1,0,0,0,157500,0,1,1,1,-12915,-3174,2,2
1,1,0,0,144000,2,1,1,1,-22877,365243,0,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
0,1,0,0,229500,0,2,1,3,-18325,-1256,4,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,270000,0,0,1,1,-17573,-5792,5,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,292500,3,1,1,1,-20953,-8684,3,2
1,0,0,0,270000,0,0,1,1,-12333,-860,3,2
1,0,0,0,270000,0,0,1,1,-12333,-860,3,2
1,0,0,0,270000,0,0,1,1,-12333,-860,3,2
1,0,0,0,270000,0,0,1,1,-12333,-860,3,2
1,0,0,0,270000,0,0,1,1,-12333,-860,3,2
1,0,0,0,270000,0,0,1,1,-12333,-860,3,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
1,1,0,0,225000,0,1,1,1,-14667,-798,5,2
0,1,0,0,157500,0,2,1,2,-10611,-982,6,2
0,1,0,0,157500,0,2,1,2,-10611,-982,6,2
0,1,0,0,157500,0,2,1,2,-10611,-982,6,2
0,1,0,0,157500,0,2,1,2,-10611,-982,6,2
0,1,0,0,157500,0,2,1,2,-10611,-982,6,2
1,0,0,0,74250,0,0,3,4,-19082,-5243,7,1
1,0,0,0,74250,0,0,3,4,-19082,-5243,7,1
1,0,0,0,74250,0,0,3,4,-19082,-5243,7,1
1,0,0,0,135000,1,1,1,1,-14201,-2139,0,2
1,0,0,0,135000,1,1,1,1,-14201,-2139,0,2
1,0,0,0,135000,1,1,1,1,-14201,-2139,0,2
0,1,0,1,135000,0,1,1,1,-9957,-921,6,3
0,1,0,1,135000,0,1,1,1,-9957,-921,6,3
0,1,0,1,135000,0,1,1,1,-9957,-921,6,3
0,1,0,1,135000,0,1,1,1,-9957,-921,6,3
0,1,0,1,135000,0,1,1,1,-9957,-921,6,3
0,1,0,1,135000,0,1,1,1,-9957,-921,6,3
1,0,0,0,144000,0,1,2,1,-15970,-8987,9,1
1,0,0,0,144000,0,1,2,1,-15970,-8987,9,1
1,0,0,0,144000,0,1,2,1,-15970,-8987,9,1
1,0,0,0,202500,3,0,1,2,-14562,-1287,7,2
1,0,0,0,202500,3,0,1,2,-14562,-1287,7,2
1,0,0,0,202500,3,0,1,2,-14562,-1287,7,2
1,0,0,0,202500,3,0,1,2,-14562,-1287,7,2
1,0,0,0,202500,3,0,1,2,-14562,-1287,7,2
1,0,0,0,40500,2,1,2,1,-21091,365243,0,1
0,1,0,0,337500,3,0,1,2,-10266,-1652,5,2
0,1,0,0,337500,3,0,1,2,-10266,-1652,5,2
0,1,0,0,337500,3,0,1,2,-10266,-1652,5,2
0,1,0,0,337500,3,0,1,2,-10266,-1652,5,2
0,1,0,0,337500,3,0,1,2,-10266,-1652,5,2
0,0,0,0,180000,1,1,1,4,-14781,-2443,4,2
0,0,0,0,180000,1,1,1,4,-14781,-2443,4,2
0,0,0,0,180000,1,1,1,4,-14781,-2443,4,2
0,0,0,0,180000,1,1,1,4,-14781,-2443,4,2
0,0,0,0,180000,1,1,1,4,-14781,-2443,4,2
0,0,0,0,180000,1,1,1,4,-14781,-2443,4,2
0,0,0,0,180000,1,1,1,4,-14781,-2443,4,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,130500,0,1,0,1,-15140,-4816,9,2
1,0,0,0,144000,2,1,1,1,-21041,365243,0,2
1,0,0,0,144000,2,1,1,1,-21041,365243,0,2
1,0,0,0,193500,0,1,2,4,-16099,-1866,4,1
1,0,0,0,193500,0,1,2,4,-16099,-1866,4,1
1,0,0,0,193500,0,1,2,4,-16099,-1866,4,1
1,0,0,0,193500,0,1,2,4,-16099,-1866,4,1
1,0,0,0,193500,0,1,2,4,-16099,-1866,4,1
1,0,0,0,112500,2,1,3,1,-22061,365243,0,1
1,0,0,0,112500,2,1,3,1,-22061,365243,0,1
1,0,0,0,112500,2,1,3,1,-22061,365243,0,1
1,0,0,0,112500,2,1,3,1,-22061,365243,0,1
1,1,0,0,135000,2,1,1,1,-20140,365243,0,2
1,1,0,0,135000,2,1,1,1,-20140,365243,0,2
1,1,0,0,135000,2,1,1,1,-20140,365243,0,2
1,1,0,0,135000,2,1,1,1,-20140,365243,0,2
